fold_num,series_number,timestamp,target,sample0,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85,sample86,sample87,sample88,sample89,sample90,sample91,sample92,sample93,sample94,sample95,sample96,sample97,sample98,sample99
1,54,2000-07-27 02:00:00,-0.80930465,-0.21140514,1.6148543,-2.6946874,1.6804131,-0.19223417,1.590982,-0.21546592,-0.8762112,0.08545063,1.2440689,0.09489493,-2.5027304,0.75830203,0.14471379,1.5646672,-0.34364742,-0.66080666,-0.9095986,1.5006105,3.4793828,2.0593364,2.561533,0.46942866,-0.11793948,-1.3216267,0.6724704,1.084078,-0.26011476,0.63604677,-0.6011746,-0.01524885,-2.5663872,4.6445966,-1.0070381,0.74526876,0.30589864,0.7790857,-1.1367437,0.58327776,-0.24467787,2.8622358,1.4759752,-2.5496168,-0.63696855,0.33567977,0.26210958,-1.6519353,-0.28389648,-1.2518924,0.16534007,-0.32996476,0.32578206,-0.6999744,-1.2527175,-0.25678355,-0.2879687,0.3654999,-0.9055275,-0.9874359,-0.82613575,-0.52931666,1.635875,0.43336177,0.98939854,-0.059421588,-0.1147166,-0.36886775,2.0672486,-0.14115395,1.8815806,-0.8617915,0.7445134,-0.71474916,-0.41945142,0.12814182,1.8927786,-0.022094144,0.33042166,0.9336851,-0.3555168,-0.24861898,-0.39589617,-2.3706548,-2.4218912,0.25757378,1.16824,0.5620328,-1.2653966,-1.1757265,-0.868286,0.7286756,-1.9870563,-1.3949043,0.8912354,-0.03687299,0.0068031456,0.38738525,0.49948853,-1.7166634,-0.8786832
1,54,2000-07-27 03:00:00,-0.45341408,0.5228558,-0.50607103,-2.192517,0.35679302,1.5085688,6.4979672,2.1155622,2.6545506,0.020672154,-0.5765214,0.18227087,0.27859423,1.5217745,-0.10530585,0.6581158,0.6723102,1.3636432,0.45396936,-0.8295505,-0.77676654,1.1552379,-0.6728229,-0.35595512,0.45042711,-0.41015762,0.047879167,-2.2505536,-0.16655238,-1.9519594,0.5779875,0.066074744,-1.6801654,0.70612305,-0.22496359,0.16117305,-1.4521831,-7.596835,0.7707574,-2.2274442,-0.886547,-0.42724192,0.9649881,5.1236033,1.3715833,1.8024201,0.5117866,-0.14780764,0.5567517,1.7287378,-0.9503322,1.8045735,-0.1675488,1.0951893,1.2691867,-3.6620736,3.065467,1.6827815,-3.838295,-0.29551002,-0.34937507,2.0871098,-1.2148072,-0.22016826,0.11797603,0.39890945,-0.6175764,1.5620743,0.32531628,-1.6639112,0.50205004,-0.65059173,-2.6440868,-0.9462382,-0.3595664,1.6898509,0.11508823,-0.12950385,3.0271313,-2.065731,-0.068267025,0.30550802,-0.116193496,-0.058803756,-0.58051187,-0.6456376,-0.3658434,1.0787649,-1.7090392,-1.1727147,-0.12595591,-0.9109266,-2.3920693,0.4837682,1.8177518,0.057158407,0.3595086,-0.025713883,-0.9804491,-0.60653484,-2.7577424
1,54,2000-07-27 04:00:00,0.91080725,0.013428484,-0.06808714,-0.39276636,-1.4632634,1.2209918,-1.0256333,-0.70035535,0.09772279,3.872249,-0.5299681,-0.62460953,0.17411906,-0.095997244,-1.5024217,-0.06967466,0.37091237,-0.6081251,0.7394974,-0.6763682,1.8962239,-1.6834948,0.800356,-1.5333529,1.1334059,0.4680831,3.9479797,0.6334325,-0.04128765,-1.5624764,0.46036053,-0.3027551,1.3573825,-0.42101216,0.08610885,-2.4169629,0.24907102,-1.8751075,-0.7469482,0.2288036,-0.22381534,0.8543522,-1.3679293,1.311329,0.9451702,0.734844,0.07607285,-0.0149782235,2.699773,0.6503904,1.1550004,1.1238753,1.8828702,1.268384,-1.2601157,-1.2352694,-0.93715423,3.1572473,-0.66232264,0.5659411,-2.482262,-0.051837403,-2.6430824,-0.52324253,1.362957,0.3744346,-1.449463,-0.96992743,-0.75687605,-2.924422,-0.10301691,0.026767172,5.420643,0.02576897,-0.67541456,0.2225142,1.5198215,-0.7584606,-2.153052,-1.4960173,-0.19413887,-1.3332561,3.5018191,3.2354574,0.26724428,-0.030416483,-0.7910144,-1.5775008,0.7144243,-0.12501556,1.1903664,0.22770819,-0.5440827,0.8960909,1.2788055,1.7478654,0.960117,1.0671425,-0.26824877,-0.08247559,4.6704698
1,54,2000-07-27 05:00:00,-0.9594644,-0.716222,-0.6899798,-0.3002355,-1.1319171,-0.36494416,0.33059257,0.53258234,-4.370541,4.4235764,0.20225655,-0.27877682,-1.0908146,7.6586256,3.7604718,0.530378,-0.09226431,-0.1709689,-0.27544615,2.69033,-1.2516286,0.23287542,-0.81857485,-0.8634826,0.6255241,-0.8898719,-0.55007416,-1.6767129,0.14008938,-0.40208614,-0.69280964,0.0036318544,-0.48088127,-2.3718905,-0.77928054,1.2288327,1.4128187,1.3584769,-1.0269642,-1.1010009,1.470332,1.737033,-0.4743819,0.61732614,0.38199,0.042726632,-0.2724387,0.7726745,1.1986831,0.93928486,0.39984053,0.60762864,-7.855549,0.28901228,-1.2231029,0.5599402,-0.24189423,-1.4715881,0.74091405,1.0191774,-0.09851226,3.3210695,0.13179877,0.0029269666,-0.8058178,0.46355605,-1.8064771,0.72892606,1.132162,0.95783764,-0.7203158,2.8162003,-0.33943126,-0.70961714,0.701582,0.81785715,1.0379637,0.5875362,0.13498361,0.56969565,-1.4260129,1.0352863,-0.26949874,-1.8439778,0.12881143,0.15940423,-0.61985373,1.0126678,-1.6870636,0.326156,0.36632484,-0.43612865,-0.47704157,-1.0435725,-0.45804912,0.8023872,1.0911757,0.6755111,-0.23048966,-2.0412886,-1.8783239
1,54,2000-07-27 06:00:00,0.67802966,0.30970535,1.3371863,0.57478774,-0.23201577,-0.38802534,-1.0155368,-1.0761441,-0.8168542,0.31711426,1.1790047,-0.59606797,-0.277547,0.40072268,-0.05885137,-0.27473798,1.1904829,-0.99167055,0.12463099,0.50522894,-1.3049206,-1.4468598,0.23432884,-0.9780963,2.8258033,-0.32951042,-0.27499568,0.71404153,-1.1726731,2.8637998,0.42814484,0.16299906,0.60155445,-1.0936859,1.0798287,-0.5816302,0.9357021,0.41518068,0.5235884,-1.1564659,0.73787206,-1.3308223,-0.6348613,0.08655584,-1.7926023,0.5723399,0.7794534,0.88989884,3.2247455,3.478074,0.40931806,1.0095907,0.86247283,-0.13124895,0.29723167,0.2397654,-1.4879857,0.5657693,0.44645938,-0.32399398,0.2766249,-0.20609742,-0.8472853,-0.7010983,1.6624982,1.824562,2.514333,1.1890365,0.28316483,4.202716,-0.71446526,0.2394107,-1.2025872,-2.743796,0.4300097,0.20614673,2.4929366,1.8528365,-4.381494,0.49281278,2.4732401,1.3314338,0.24080738,3.3724413,0.9095192,2.0990014,-1.8833296,-1.2214139,-0.33036536,0.77233255,0.5025997,0.77963793,0.9930712,2.8945282,0.30738938,-1.1487153,-0.55984473,1.0899515,0.2794316,-0.8779702,-0.9594669
1,54,2000-07-27 07:00:00,-1.0379668,-3.9783673,-0.8372726,1.728678,-1.6386358,0.44401062,2.4300168,1.6684092,-0.47644433,-0.061857156,0.5108623,0.7784614,0.7506224,-0.35109264,-1.6486801,-1.0675784,-0.14704844,-0.13199821,-0.70593345,-3.4725707,-2.4057627,0.18174309,2.2302701,-2.1726847,0.70295835,-1.1056714,-0.004798891,0.48538545,0.030315662,-0.9547159,0.64522403,0.90422016,0.82147354,0.05863937,-0.3502245,0.7764594,-0.4556243,-6.1190805,3.4029732,0.9560404,0.26032552,0.38009855,-1.5314056,-1.984197,0.9137722,0.22173788,0.17818533,-0.6416441,1.9600543,-0.49455485,1.0968907,-1.1649338,-0.15025674,-1.9063926,0.017582206,-2.4101536,-2.5105407,3.6049562,0.44322124,0.51889056,-0.7203091,0.78954446,0.9924709,-3.9433985,-1.0606275,-1.410944,-0.3148007,0.7248317,1.2606632,-0.21221343,-1.1389213,0.7746121,-0.7532257,0.52011853,2.212887,-6.48607,-0.9195698,0.57444924,2.0098555,3.5176744,-1.7146338,4.3118243,1.6648793,0.17910326,6.3417745,0.313967,-2.3520968,2.6863856,0.6678007,2.017382,-0.6185913,1.9503404,1.7760261,2.3345015,-0.24437825,-1.1709052,-0.19243684,-5.6744533,-0.18237303,-0.5473635,-0.16363968
1,55,2000-07-26 22:00:00,0.99629223,-1.5318036,-0.016658105,-0.48382804,-0.11815487,2.9508762,1.1565316,1.092451,-0.25438985,0.99489135,1.9878635,0.450962,2.9805264,1.4812801,0.28244385,0.44705856,0.41579798,-0.55962574,-2.9960377,-1.5352631,0.08554506,0.6511315,0.43206093,0.44331846,1.9192542,0.20512612,2.3839333,0.8659732,-0.7926847,-3.140497,-0.15648448,-0.33213523,0.0511603,1.7934272,0.012140312,-0.6034967,-1.084264,0.19641237,-0.19958295,-0.026102439,-1.3451645,-0.9513898,0.03670796,0.10769912,-0.6945439,0.7902371,0.42951337,0.3279261,-0.83090127,-1.6132976,-1.0014669,0.81519616,1.6291754,0.62566817,-0.8443293,-2.7412512,-0.15394361,0.64820534,4.960871,-1.8650159,0.95782346,-0.14256537,0.882245,-5.651466,1.1414746,-0.007034626,-0.78411144,-0.29403493,0.41786656,-2.2595692,-2.7821796,-2.3685682,2.8228748,5.9294877,1.0212455,-1.1570629,0.50361776,2.5353796,-1.2171686,-0.23408268,-0.40787348,-0.2457524,-0.91563624,-2.7267258,-0.7638477,-2.0649118,-1.4860069,-3.795557,1.1390771,-1.8122873,2.3823576,-0.24204168,-1.2931597,2.8228335,-0.8620871,0.022695981,-1.3108811,-0.8198316,0.27252984,-0.5747837,-0.42585117
1,55,2000-07-26 23:00:00,0.71619534,0.052400384,-2.7740853,-1.0286514,3.1898162,0.10013645,-0.013629675,1.5480123,0.7309693,-1.7049217,0.092098534,0.5675136,1.717435,0.39739868,-1.4625255,0.44286022,2.6062863,-0.9143645,-0.69291985,0.8883866,0.7620493,-2.646699,0.28834137,-0.17370342,0.3641832,1.9099884,0.22295025,-0.31787035,0.88545,-0.11077733,-0.5325431,-0.20833696,-0.07937487,3.2358112,-9.248232,-1.5308388,-1.5519636,0.122275144,0.47787362,-0.26961082,-1.2804085,0.09673872,0.8890852,-0.36865333,0.6554075,-0.45100245,0.16988023,-0.17842284,0.7774714,-0.03370277,16.251783,-2.3174496,0.0040574144,-0.18609743,-0.13191068,3.2741556,-0.69755006,0.046256814,-1.340301,1.7874222,3.5900447,-1.3853998,-2.0486739,-0.55092657,0.50056136,-0.13528994,0.70977736,0.99391705,0.03476901,1.1295731,-0.43525285,-1.3071995,-1.076529,1.0558563,-0.71711147,-1.7040566,-0.2526008,0.814912,0.87604374,0.08463389,0.2904836,-0.66887426,-1.4496485,0.50240034,-0.566239,-0.7901884,-0.028102277,1.9880165,0.26649547,-0.02813038,-0.4300975,0.678997,-0.6684655,0.4701145,-0.046718385,0.8941327,0.16256025,0.81992376,-1.4618679,0.16549589,-0.4914127
1,55,2000-07-27 00:00:00,-0.7687675,-0.9026649,1.0022521,0.23328368,0.68041885,10.487232,-0.7291155,-0.07488591,0.91851526,-1.5655854,0.5987133,1.2419838,4.701816,-1.6051362,-1.0347079,1.0434965,0.5772747,0.9950936,0.2931079,-0.18321599,0.913917,-0.20518388,-0.8725343,3.8952453,3.3253207,0.32222837,-1.1898465,-0.11947105,-1.6302973,0.33106515,-0.18132922,-2.0067232,-0.20842387,-0.41425496,0.5403175,-1.2885107,-0.6102192,0.6162056,-0.8598088,-5.367843,0.80306053,-0.14647515,-0.25528,0.12404742,-0.9416061,-0.6040397,0.6303357,-2.1184652,-0.37171763,-1.2729055,1.0722494,0.72960144,1.1594458,0.10414881,-2.5147874,0.014768957,2.0328195,-0.73711056,0.1814889,0.1522532,-0.96551096,-1.2246268,-0.73941594,0.48066506,0.522972,-0.24432233,0.2327929,0.008479368,0.26887003,-0.45462683,-1.2073846,1.1902809,2.7964566,-1.0458993,-1.4657993,2.6721847,-0.8436197,-0.22383714,0.28622073,0.49635935,-0.7806716,0.34369767,-1.0320188,0.3527331,0.59934855,-0.4230933,-0.1094246,0.030093612,0.572191,-0.21619049,-1.9903159,-1.3845459,-0.078666985,-3.273861,-0.45606762,1.0668427,-1.000593,-0.6625129,-0.3781652,0.49963108,-0.62482506
1,55,2000-07-27 01:00:00,0.7627152,-0.07402277,1.021335,-0.17381729,0.34944904,-1.3014853,-0.65206563,1.1574417,-0.57478815,-0.4285513,0.54731303,1.0007657,3.2795286,0.79120815,1.0668347,-0.96015257,-1.2135767,0.64342135,0.19266477,0.48040736,0.24432172,-0.84571195,1.1240214,0.004321786,0.11051165,-0.2483102,-1.8796158,0.9901936,1.7161429,0.013057786,0.3856126,-2.170686,2.8539155,-0.91281503,-0.01593668,-1.0380323,2.3481612,1.5541234,-2.7310255,0.22366175,4.019796,-0.95976233,-2.137257,0.19334882,0.92587405,-0.92501354,-0.055357188,-1.795498,-0.34051096,0.72387546,-2.3091037,0.26709762,-0.3156286,-0.87557125,1.0546223,-1.3329972,-1.330831,-2.5305312,-0.7690271,0.9611046,0.23951526,1.1452019,-0.26492158,-0.72969025,0.55341583,-0.37132114,-0.5671025,-0.28342026,0.4967996,0.7715615,0.95161796,-0.7669566,0.40660402,-0.4081498,-0.31969154,-1.1362247,0.18874237,0.71476483,-0.8411602,-0.12822463,1.8918775,1.0677909,0.410568,-0.19483452,-0.20712252,0.3695279,-0.9346289,-1.3381253,1.0340161,2.6509826,0.27898908,-0.3193148,0.043540325,-0.84434927,-0.9798002,0.21791591,1.3016688,-0.84326607,-1.2073498,-0.039457038,0.091720864
1,55,2000-07-27 02:00:00,1.6346723,-0.253475,1.9694566,-0.9602543,0.9565642,-0.6367311,1.0883675,-0.8849153,4.079429,-1.5929784,-0.2939976,0.6469149,0.75790316,-0.59773976,-0.52092737,0.3010026,-0.37586153,-0.07301473,1.2582823,0.34586772,0.43065158,-1.2504019,-0.18433489,-1.6403364,-0.81901073,1.1042925,-0.31062192,-0.21635851,-2.3274355,-0.5838401,-1.8771484,0.5790088,0.43314335,-0.52219075,0.42240223,1.8555298,0.10877731,-0.45222333,1.3005129,0.35872525,-2.2964134,-1.6101258,0.14069368,1.9984773,-1.2271633,-1.4466712,-0.42103457,1.1372056,-0.58317006,-0.38939086,-0.05420896,0.31338692,0.5908177,0.83600575,1.0366399,-0.8779942,-0.21743314,-1.1274459,1.6023619,0.34880167,0.88736176,-0.61535877,-0.4670096,-0.2762421,1.5216622,1.0468686,0.27442768,-1.5697527,3.1973088,-0.04657687,0.91736877,1.0932744,-0.5194417,0.4394565,0.013677858,0.5120767,0.7170208,1.2254934,-0.28908494,2.3521905,0.2514003,0.16443892,0.34710938,1.3851209,-0.38622642,0.5991881,1.1942475,1.2801951,0.8666083,-0.88416946,-0.65173125,0.6245878,-1.174953,1.5872915,-0.1923043,-0.9862079,-0.7832235,3.1438982,-2.600663,0.34609148,-2.4131217
1,55,2000-07-27 03:00:00,0.48585737,-0.014009501,0.372234,1.4827511,-2.5388422,-0.6568237,-2.1808398,0.017185748,0.6644733,-0.9484897,0.51611805,-0.14173763,-0.6197078,-0.85480756,0.12859875,0.5311753,2.8217568,-0.5252428,-0.6910667,-0.8821563,1.136683,2.2000976,1.0675997,-1.6090937,0.039679587,-0.9884969,-0.42912036,-6.948073,-0.21013628,0.19706662,-0.24481028,-0.5228239,0.07439893,0.67531466,0.37368348,0.38937795,-1.3401777,-3.1226678,-0.11514559,-1.6479901,-0.2892235,2.4391043,-2.3935118,-0.3535909,2.2385507,-1.2754476,-0.074100494,-0.45977005,1.0880646,-0.2478538,-0.43203095,3.149006,0.4782411,-0.4164936,0.098595046,-1.3152602,-1.200377,0.6762287,-1.0514034,0.7010294,1.213589,0.30356365,0.62075084,-0.5635799,1.5857338,0.8077477,1.1217346,-0.3718465,-1.8761384,-1.1646279,-0.018557832,0.83764106,-1.0135683,-0.39185607,1.9978782,0.47507244,-0.375309,3.2723486,0.34996423,1.4776483,2.9406862,-0.2672457,-2.3987784,0.50776035,-1.8436766,0.067506164,-0.291633,1.7228119,-0.78149396,-0.051739052,-1.4668436,0.63177705,2.2271388,0.57091117,-0.5766057,-0.3876459,0.63015974,-0.96679616,-1.9091406,0.6286471,0.9826969
1,55,2000-07-27 04:00:00,-0.58907664,0.31903896,1.0938164,2.990997,-0.771593,-0.345221,-0.46445405,1.0680902,0.7447077,0.21801664,0.6829592,1.0263679,0.92464805,1.3626219,2.0404525,-0.68662137,-2.2332222,7.320756,-0.52328444,0.14084254,0.8978907,0.8348316,1.08098,0.019645475,0.25251913,-1.5838975,1.889834,0.901829,-0.73016244,-2.2438412,-0.94776946,-0.101766095,0.45138806,1.0826082,-2.827368,0.9775002,0.00086001056,-1.6910112,1.5502319,-0.01254604,-0.67725253,-0.2518817,0.5012274,-0.38504988,-0.08376243,-0.089965366,0.47970346,2.6533809,1.4331987,-0.6239248,-0.01079805,-0.07646701,-0.76917154,0.5085871,-0.51265377,-0.342275,1.7223904,0.5166452,1.6030178,0.93971515,-0.045526534,0.087576546,3.1932716,-0.3275519,-0.37199393,0.30226818,2.3160112,-1.7037787,0.95424277,-0.29415074,2.0389004,-0.44381964,-1.1685699,-0.11043664,0.043891788,-0.95743287,-0.023412015,0.07148191,1.9810058,8.17502,-0.20662852,-0.060317714,-0.26569694,2.6776357,-0.3099885,-1.4467143,0.5683034,1.5439008,6.086592,0.57802296,0.4059118,1.5886077,-3.080113,0.08323412,0.91218483,0.94608086,0.2634733,-0.13834798,1.5033631,-4.161848,0.7279845
1,55,2000-07-27 05:00:00,0.833833,-1.2800455,0.77269703,3.9727328,-0.7052933,0.46250772,-0.91820735,-0.2616827,0.7288071,1.0482465,0.93019557,-0.11252425,-1.2600898,1.3021566,-1.223978,0.005515957,0.27064538,0.48327464,0.6906546,0.9399208,1.2824885,-1.134528,0.1875418,-0.17368656,0.25700876,1.5376794,2.6483505,0.66335726,-0.44042385,-1.5402683,-0.64325005,0.7516791,0.8216118,0.8974184,-1.2675755,-1.6463605,0.19130874,-1.4557741,-2.6594107,0.583316,0.6414443,-0.21927811,0.18746066,-4.740985,3.139275,-0.21408923,-0.34291917,0.03611809,-0.33287928,-1.180757,0.4363875,-0.07412296,0.38191196,0.53354985,2.065069,1.09284,0.95519036,-0.43401065,-0.4483249,-0.50059986,0.07110884,0.09127117,4.382154,-1.3744748,0.7263367,-0.21270724,2.2425032,-0.525214,0.18440217,-0.425061,0.9146754,-1.9642327,-0.58566475,-1.2119844,1.0803853,-0.84168565,1.1332488,2.786271,1.2306814,-1.2097454,0.34445336,1.5264643,0.56714433,-0.44309446,-1.7134175,-1.2434992,0.23333141,-0.75292444,-1.03315,0.7985059,-0.032300055,-8.660936,0.27164197,0.610073,0.044615246,-1.325461,0.15301436,-1.9563953,-2.435699,-0.22838107,1.3494344
1,55,2000-07-27 06:00:00,-0.3867203,-0.07058485,0.71439946,0.5971079,-0.31396225,-0.68744606,-1.1145327,0.2635521,0.81557035,1.2207346,1.0037919,0.8916545,0.5648208,1.1065592,-4.195909,-0.08876991,2.529429,0.47910005,0.17419077,-1.2395855,-1.0710785,-2.4740324,-0.52770454,1.2294139,0.9064333,-0.29839215,1.9569781,-1.7128338,-1.1040891,-0.24865253,-0.5918053,-0.1297647,1.4679316,0.26954138,-0.6958059,0.99119,1.2731076,-1.0048579,0.96800447,-1.1077629,-1.7279637,-0.5701484,1.0262364,-0.53805166,0.26224262,0.6153759,0.022195145,0.2335763,0.36018586,0.37587124,-1.1792637,0.31530443,1.6558359,-1.1370208,-0.42001563,1.4395009,0.85179603,-3.792044,1.3193955,1.5729108,0.96655726,-1.1422766,0.46481228,-0.8348826,0.49136835,0.47523242,2.062926,-0.23177373,-0.19429515,-1.2581536,-0.12521507,-0.38090613,-3.1015475,1.3043334,0.46335042,0.8759691,1.033822,0.66921127,-0.38386512,0.3229143,0.7013051,0.50261843,0.28819415,2.684553,-2.2894657,0.058610193,0.78320354,1.0062107,-0.08985089,0.68297106,0.94608533,1.4704158,1.3123103,0.7738871,0.43711898,7.326587,-0.07724873,-0.4007817,0.979015,0.29612663,0.32887316
1,55,2000-07-27 07:00:00,-0.3711478,-1.460092,-0.54204905,-0.48774412,0.5876685,-0.15576158,0.3920343,-0.73838186,0.45068198,-0.38492817,-1.9051335,-0.115284644,0.30032343,-1.6032909,-1.1589133,-1.0000179,-0.602236,0.117986605,-1.7055367,-0.5132205,0.0444119,0.5707454,-1.025846,0.6620945,-3.2828043,-1.7286701,0.44080803,1.0301082,-0.2542053,1.0021725,1.9841712,-0.18647788,-0.10362626,0.056829575,0.93704766,-0.43572322,0.3652986,0.77762794,0.5828417,0.6666043,0.68324333,0.6847765,-2.1425269,0.42346725,0.536808,0.09781967,-0.12253029,1.0365802,-0.6956602,-1.1960803,0.6592806,-1.243524,2.8941882,0.8349631,-0.5865446,-0.2750181,1.8705769,-0.2074805,1.4801784,-1.3737321,0.35479677,-0.27677903,0.43137872,-0.8059281,0.78098524,1.5925248,-1.0155634,-0.1887767,0.6185813,0.66089725,1.2167518,-0.20302431,-0.66126364,0.71399504,-0.779709,-0.4158099,-1.177963,0.29837385,-0.6861449,-0.08198368,0.031593,1.2207597,-1.529422,0.8923507,2.16769,-1.1321417,-5.745026,-0.16177231,-0.9045048,0.36213842,-1.5843209,0.27769896,-0.055793665,0.26038927,-0.66269374,0.45607984,0.03883365,0.98835254,-0.79042196,-1.3752457,0.43512192
1,56,2000-07-26 22:00:00,-0.20842949,-0.13297859,0.805715,0.091672376,0.65488017,0.24188983,-0.026245927,1.1888095,0.149283,0.7628534,0.62614477,0.43574655,0.24266678,1.4130435,0.51936215,0.68493754,-1.2920451,-0.5834018,0.45527416,1.0272053,0.5789432,0.81506217,-0.67145437,-0.6425476,0.94753355,-0.8053946,-0.5075686,-0.9299554,-1.5316422,-0.027983896,-0.046982616,1.0662661,0.27300218,0.22513051,0.52002853,1.1685755,-0.052911483,-0.15711592,-0.9115015,0.5178693,-2.6908872,-0.26580393,-0.44574705,-0.46445677,0.03846267,-0.55217505,0.42141244,6.4555273,0.31049412,1.2419193,-0.3504981,0.14943309,-2.824287,-0.053628568,-0.11805271,0.8120684,-2.638464,1.7028432,1.0550828,0.3585597,0.36350298,-0.64642656,-1.035605,5.016987,0.7995563,-0.8346433,0.8637696,-0.6591988,0.09638662,0.37986538,6.185045,1.5974584,0.15718403,-0.5029605,-1.4716748,0.5681453,-1.1687366,-0.25854555,-0.39205912,0.9969278,0.8380273,-0.23377383,0.1069725,-0.83614284,-0.41444242,0.74422693,-1.8861558,0.71346414,-0.01932814,-0.60009617,0.118721776,-0.27879682,1.3688037,0.23725574,-4.5940447,-0.90142214,-0.6097318,-4.641524,-1.1161909,-1.7329886,1.8242269
1,56,2000-07-26 23:00:00,-0.5810655,0.7311771,0.30080068,-5.221644,-0.3533469,0.27691117,0.70219266,-0.14971848,-0.25692147,0.24770322,0.15196854,0.28679684,0.8084297,-1.1830312,-2.3134854,1.2701463,-0.39492083,0.64298815,0.29370147,-2.021571,1.4932376,0.18681638,0.25399438,0.20495449,2.1368024,0.09258239,0.057107795,0.12808444,-0.46154162,6.067859,-0.49496403,-1.0411848,1.6378744,-0.15692587,0.16243306,1.4966309,-0.5539954,0.49903387,-0.22576198,-0.21664165,0.2694878,1.37686,-0.5954703,-0.8056842,0.0016189571,0.65163165,-0.010580931,-0.039560754,-0.6382766,-0.8006901,-0.69300467,0.083792455,-0.040922474,0.98133075,-0.98180777,-0.666429,-0.4517719,1.027356,0.5586879,0.26269338,-1.1753633,-1.5060272,0.20021899,0.6509064,1.1880473,0.6854171,0.6102937,0.7545689,-0.6371774,2.5698936,0.41146883,-0.8228347,0.8004598,-0.52894676,0.9319291,-0.04864679,1.5597299,-2.0794506,1.8793433,0.77286047,-0.6635512,0.32761168,-0.99069273,-0.21270743,-0.26314253,-1.2390466,-1.1336732,0.46192214,1.0210546,-0.3827944,0.5616118,-0.11076947,0.06780824,-2.7569745,1.0398134,1.031929,-0.5807804,0.12229166,-0.034698684,1.462417,-0.12029351
1,56,2000-07-27 00:00:00,-0.6762452,1.5500665,-1.0666742,-0.028259397,-0.441531,1.1833104,1.7620093,-0.040313542,-0.19477157,-2.1889973,-0.37842533,0.6549128,-0.3977352,0.3124177,-0.4181327,-0.11627825,0.5544276,-0.4048621,-1.4536453,-0.42848107,-0.92702883,0.5041055,0.14373727,1.8136134,-1.0060561,0.030510798,1.0050474,0.12815633,0.9747735,-0.11783367,0.91269875,0.25342885,0.9608444,-0.74714637,-1.2299035,-1.0130564,-0.07147011,-0.038766228,-0.3608539,-0.93483615,-0.7494886,-0.05630427,0.70063823,-0.63018495,1.6890419,0.4521311,-0.33043826,-0.46001586,1.2428902,0.32965165,-0.94444036,0.3267813,-0.22500674,0.37952206,0.28850743,0.4892413,-0.1485799,-0.8795231,-1.0858113,0.61392146,1.2706708,0.4852059,0.7686991,0.42103451,1.2136558,-0.29994062,-0.50855386,-0.46168646,-0.19968767,-0.039387036,0.49050316,-0.41797635,-0.44459474,-0.7041202,-0.29498965,0.027283732,-1.0574995,-0.93430525,-0.07636285,-0.98521,-0.26494247,0.32572916,-0.3126339,-0.4220653,-0.57486343,-0.27666706,0.4821234,0.0064374176,-0.21272337,1.9792634,0.659244,0.22649127,0.21633111,-1.2409222,0.73593634,0.44076192,0.29635203,0.29286835,-0.5481118,-0.003639403,0.7757482
1,56,2000-07-27 01:00:00,-0.7026191,0.14289072,0.096340194,0.5704834,0.08540987,0.05224876,-0.049119208,-0.6116463,-0.82003945,-0.6379909,-0.33086357,-1.2080681,0.37003735,-0.81604534,0.21367663,-1.330128,-0.5023992,4.0124297,-1.2855685,0.72100055,-0.94747543,-0.20461628,-0.32544893,-0.2928837,0.1392064,0.30386582,1.1485395,0.18657461,-1.7858453,0.5896972,-0.2487851,-0.46794266,-0.17138991,1.0363107,-1.0421115,-0.90476835,0.8321561,-2.1540344,0.69053555,-0.22386931,-0.003678086,1.5220864,-0.5419466,0.030651659,0.30288705,-0.65713906,0.12678131,-0.3628102,-0.23397501,0.47056493,-0.5992949,0.075654395,0.2660439,-0.5088144,0.27233562,-0.038683187,0.25057954,-0.8102723,0.17739542,0.44788164,-0.9508765,2.1171734,0.053805273,-1.178171,0.73849994,-0.060726248,0.781156,-1.2102258,-0.0251111,0.07246869,-0.7579584,-0.18815833,0.22596315,0.455757,-1.4731071,-0.056005444,1.1640753,-0.33866364,1.8837975,-0.34042704,0.39510196,0.18139252,0.18143265,-1.0645071,0.74571234,-0.548805,-0.012155652,-1.0345144,0.77535415,-2.0489767,-0.2517978,0.15441458,-0.53649825,-4.808687,0.22405812,1.4448235,0.926461,0.2897928,-0.35707808,-1.6206176,0.40449095
